/result.png	[0.004700367338955402,0.06261592358350754,-0.018966106697916985,-0.029305489733815193,-0.016745800152420998,0.04013603553175926,-0.04757532849907875,-0.023511122912168503,0.08140391111373901,0.03430619463324547,0.03823995217680931,-0.02825050801038742,-0.017851175740361214,-0.005840843077749014,0.0680219754576683,0.07023277878761292,-0.012574972584843636,0.0018344270065426826,0.021424202248454094,-0.04917897284030914,-0.02287650853395462,-0.024758758023381233,0.04842383414506912,0.019230009987950325,-0.006767645012587309,-0.045605022460222244,-0.028919335454702377,0.003516953904181719,0.0007545822882093489,0.040875788778066635,0.015229166485369205,0.03104669786989689,-0.025890586897730827,0.035190511494874954,-0.05626596137881279,0.0021696947515010834,0.011899902485311031,0.02390216290950775,0.01247396133840084,-0.04059699922800064,0.015789253637194633,-0.0103615066036582,-0.0159909687936306,-0.027122896164655685,-0.010205540806055069,-0.002837130334228277,0.012736800126731396,0.09163936227560043,-0.030230769887566566,0.032112967222929,-0.016561299562454224,-0.12312162667512894,-0.004651862662285566,-0.04038844630122185,-0.03991999477148056,0.05427047237753868,0.04305354878306389,0.054480332881212234,-0.014291916973888874,0.027182575315237045,0.044851165264844894,0.08009102940559387,0.035513609647750854,0.010674157179892063,-0.059463389217853546,-0.007069369778037071,0.040667589753866196,-0.0035555290523916483,0.054504141211509705,-0.027096370235085487,0.0004243491275701672,0.01879112794995308,0.01790723204612732,0.01076252106577158,-0.03119845502078533,0.006329239811748266,-0.07327278703451157,-0.004696783144026995,-0.09256729483604431,-0.0031958972103893757,0.01599288173019886,0.025802237913012505,0.01268705353140831,0.0022530830465257168,0.02478082850575447,-0.0361279621720314,-0.004485392011702061,0.024713696911931038,-0.03289198502898216,0.04394514858722687,0.01843150518834591,0.04120057821273804,-0.05150337144732475,0.03988025709986687,-0.04098661243915558,-0.0012642682995647192,0.034313708543777466,-0.05000973865389824,-0.048461806029081345,0.035939231514930725,-0.039580319076776505,-0.00522520300000906,0.03824399784207344,0.10344059020280838,0.020556984469294548,0.06363170593976974,0.006002076435834169,-0.05465348809957504,0.04666190221905708,-0.018574584275484085,-0.030054142698645592,0.02583901397883892,0.013042742386460304,0.048243071883916855,-0.0030142972245812416,0.026651978492736816,-0.0017400248907506466,0.02781485766172409,-0.048053424805402756,0.10427305847406387,0.06117122992873192,0.009852653369307518,0.007336500566452742,-0.012119817547500134,-0.002586310962215066,0.007887504994869232,0.0027578973677009344,0.032509639859199524,-0.02217285893857479,0.0037727702874690294,-0.045420918613672256,-0.013388224877417088,-0.01780530996620655,0.01917264237999916,0.013374103233218193,-0.061223868280649185,-0.0036010064650326967,-0.002486233599483967,0.04223395138978958,0.017259813845157623,-0.002968566957861185,-0.015239349566400051,-0.032408665865659714,-0.0010149757144972682,0.037703193724155426,0.004872498568147421,0.019001049920916557,0.036193978041410446,0.03604164719581604,0.014178020879626274,-0.08469024300575256,-0.014641612768173218,0.027964336797595024,-0.03392155095934868,-0.040899649262428284,0.02158668451011181,-0.04232071712613106,0.02166665904223919,0.045922793447971344,0.011088060215115547,0.0070175048895180225,-0.019157186150550842,0.013577491976320744,0.023778557777404785,0.01626707799732685,0.06532835215330124,-0.05992535874247551,-0.010806421749293804,-0.0196212250739336,0.044092319905757904,-0.014197161421179771,-0.0035877423360943794,-0.02688923478126526,-0.008514986373484135,0.007443890906870365,0.012659064494073391,-0.05723440274596214,0.03150930628180504,-0.01442368607968092,0.014785773120820522,-0.0460553802549839,-0.04423004016280174,0.049613695591688156,0.08946036547422409,0.05468931049108505,-0.054681647568941116,-0.03297511488199234,0.01851618103682995,-0.0416574701666832,-0.05546487495303154,0.02588748373091221,-0.028085824102163315,-0.04249095171689987,0.004403873812407255,0.04946146905422211,0.06108852103352547,-0.02007506787776947,-0.007907766848802567,-0.05417817831039429,-0.01732638105750084,0.006449951324611902,0.008487649261951447,-0.007165347225964069,0.016873739659786224,-0.03019578754901886,0.01504442933946848,-0.02377297356724739,0.025686047971248627,-0.00810573436319828,0.0019721670541912317,-0.07039526104927063,0.007867919281125069,-0.010166153311729431,0.012241607531905174,0.0006974489078857005,-0.04947512596845627,0.027044231072068214,0.0242611076682806,0.025675974786281586,0.00858811754733324,-0.008197647519409657,0.04446665942668915,0.010316617786884308,0.06437157094478607,-0.012936823070049286,0.012046553194522858,0.03012017160654068,-0.054801516234874725,0.03662775829434395,0.012622768059372902,-0.006792027503252029,0.021105008199810982,-0.03049812652170658,0.009931025095283985,-0.006003719754517078,-0.030568532645702362,-0.02349197305738926,0.03360731899738312,0.006974894553422928,0.024344075471162796,-0.002990496577695012,-0.018451496958732605,-0.00951811857521534,0.011807099916040897,-0.019349711015820503,-0.05298161134123802,-0.025824077427387238,-0.04504169896245003,-0.0566878616809845,0.012863535434007645,0.0033037024550139904,0.042295753955841064,0.020496539771556854,-0.07962288707494736,0.029116440564393997,0.0723826065659523,-0.07271815091371536,-0.008077306672930717,-0.04754030331969261,0.016568318009376526,0.04330913722515106,0.027210919186472893,-0.013924055732786655,0.0669175460934639,0.00806057546287775,0.04543069377541542,-0.011666342616081238,0.008759761229157448,0.031134499236941338,0.011532451957464218,0.046288784593343735,-0.006959295365959406,0.011756699532270432,-0.008615555241703987,0.0034632952883839607,0.03686545789241791,-0.04007125273346901,0.030205711722373962,0.06336444616317749,-0.00026795847225002944,-0.05066493898630142,-0.03651230037212372,-0.027551084756851196,-0.030028650537133217,0.016921915113925934,-0.040092479437589645,-0.06979399919509888,0.04733094200491905,0.00985313393175602,0.058936141431331635,-0.04552602022886276,-0.008287671022117138,0.03680543601512909,-0.01921827346086502,-0.022634228691458702,0.0021993203554302454,-0.09622921049594879,-0.037153568118810654,0.020960135385394096,0.04436648264527321,-0.02557969093322754,0.030156470835208893,0.009760601446032524,0.020445572212338448,-0.06456971168518066,-0.005193366669118404,-0.05883830785751343,0.052515238523483276,-0.018126655369997025,0.013047881424427032,0.0692121684551239,0.006449216045439243,0.054333075881004333,-0.003947248216718435,-0.0033817379735410213,-0.09228496998548508,0.026636887341737747,0.0164311695843935,-0.035779766738414764,-0.02840891294181347,0.003506290726363659,-0.028364280238747597,0.00845295563340187,-0.029659606516361237,0.02835066244006157,-0.013391798362135887,0.05015449598431587,0.03220586106181145,0.02934798039495945,-0.09718424826860428,-0.05112384259700775,-0.026522397994995117,0.048335880041122437,0.01338872779160738,0.05638532340526581,-0.030976207926869392,-0.049900155514478683,0.0071194833144545555,-0.024172110483050346,-0.01628846861422062,-0.015025109983980656,0.034714583307504654,-0.10141590237617493,-0.008592690341174603,0.11286789923906326,-0.00654033524915576,-0.019193200394511223,-0.00383163639344275,-0.026249101385474205,0.05463995411992073,-0.04952574521303177,-0.03579234704375267,0.0062803844921290874,0.03793082758784294,-0.03849206864833832,0.0053837718442082405,-0.049241095781326294,-0.015864063054323196,0.013266392983496189,0.033838901668787,0.047321539372205734,-0.012780913151800632,-0.00794474221765995,0.019507996737957,0.016169870272278786,-0.02890181913971901,-0.008285720832645893,0.00229667779058218,-0.03779863938689232,0.047224998474121094,0.02147064544260502,-0.035326454788446426,-0.010372537188231945,-0.007259780075401068,0.05887453258037567,0.02297125570476055,0.003960259724408388,-0.0068813953548669815,0.043428145349025726,-0.04595862329006195,0.012795240618288517,0.03245825320482254,-0.011913590133190155,0.018652793020009995,0.06776570528745651,0.023123586550354958,0.018238050863146782,0.008161919191479683,-0.039057303220033646,-0.048447441309690475,0.016134480014443398,0.012098202481865883,0.027578921988606453,-0.01538719143718481,0.04397016018629074,-0.044440075755119324,-0.010761202313005924,0.018080616369843483,-0.0021355946082621813,-0.009231258183717728,0.00969794113188982,0.04002135619521141,0.024215715005993843,0.05308482423424721,-0.021039463579654694,0.019942142069339752,0.02065720409154892,0.03403739258646965,-0.04190497845411301,0.024759260937571526,-0.0242898128926754,0.09767735004425049,-0.054771844297647476,-0.05510421842336655,0.058875907212495804,-0.00817892700433731,-0.016560349613428116,-0.02395869418978691,-0.01763487234711647,0.0580136813223362,0.023659704253077507,0.013307257555425167,0.003979551140218973,-0.041958700865507126,-0.0538921020925045,0.07123389840126038,-0.016698762774467468,0.01520810928195715,-0.045364201068878174,0.016370858997106552,-0.0004326918860897422,-0.006777393631637096,0.04082610830664635,-0.018618198111653328,0.04159093648195267,0.01408154796808958,-0.022361382842063904,0.035903871059417725,-0.004269543569535017,-0.027934730052947998,0.003285531420260668,-0.04552394896745682,0.002155519789084792,-0.004787554498761892,0.05778414383530617,0.02125200442969799,0.0411173477768898,0.0905703529715538,-0.01934199221432209,0.0476280115544796,0.006045158952474594,-0.006178867071866989,-0.011429613456130028,0.00039975400432012975,0.01259395107626915,0.006193285807967186,0.04908188059926033,-0.0040647853165864944,0.0681876614689827,0.03801344707608223,-0.011965272016823292,0.09470648318529129,0.010056859813630581,0.04668412357568741,-0.028118325397372246,-0.009282286278903484,0.02460259571671486,0.04132445156574249,-0.0091225765645504,-0.041703853756189346,0.03630145639181137,-0.03231608495116234,-0.00616735965013504,0.016158822923898697,-0.03649608790874481,0.02068748138844967,-0.045608218759298325,-0.052899450063705444,-0.011065639555454254,0.04051406309008598,0.023320598527789116,0.019124824553728104,-0.009487465023994446,0.004209223203361034,-0.04993734136223793,-0.020283665508031845,-0.03723926097154617,0.021146947517991066,0.03120104782283306,0.048443157225847244,0.014701908454298973,-0.03038910962641239,0.023899048566818237,0.04612266644835472,-0.03289737179875374,-0.020914429798722267,0.03844776004552841,0.034042324870824814,-0.01638970524072647,-0.01622055470943451,0.03893377631902695,-0.06697284430265427,0.02516777813434601,0.035487864166498184,0.0008166225743480027,0.04060853645205498,-0.07216707617044449,-0.02404097653925419,-0.014132736250758171,-0.010215829126536846,-0.0029421832878142595,-0.0060680946335196495,-0.017048479989171028,-0.02376909740269184,0.052760977298021317,0.05353352800011635,-0.03070916421711445,-0.006925595924258232,0.045038048177957535,-0.03892580047249794,0.012792629189789295,0.058044642210006714,-0.019478406757116318,0.02853318303823471,0.0357256680727005,-0.008493062108755112,-0.05046188458800316,0.02670386992394924,0.019009020179510117,-0.05657501891255379,0.040720462799072266,-0.020278528332710266,-0.0070014456287026405,-0.019424034282565117,-0.06215054169297218,0.016541263088583946,-0.04872392863035202,0.014453774318099022,0.01810937002301216,-0.015039311721920967,0.0019726341124624014,0.019740067422389984,-0.034278325736522675,0.009645670652389526,0.07440902292728424,-0.06553478538990021,0.02985239215195179,0.020647183060646057,-0.07417917996644974,0.03482983633875847,0.011067744344472885,-0.03359008580446243,0.03202791139483452,-0.018999507650732994,-0.012514851056039333,-0.007998794317245483,0.0029487141873687506,-0.04316038638353348,-0.1020321175456047,0.006247283890843391,0.03533029928803444,0.011415163055062294,-0.002022320171818137,0.06320913881063461,0.04958238825201988,0.018772441893815994,0.0063523417338728905,0.011728445999324322,-0.015151599422097206,0.0038719724398106337,-0.024791961535811424,-0.005172333214432001,-0.026752794161438942,-0.004853804130107164,0.058128613978624344,-0.0008516387315467,0.01513609103858471,-0.036987386643886566,-0.031657326966524124,0.05242237448692322,0.008893943391740322,-0.0637686625123024,0.010073118843138218,0.008898921310901642,-0.052703745663166046,-0.0036042274441570044,0.03847038745880127,-0.001651710830628872,-0.006755361799150705,0.013218836858868599,0.011330188252031803,0.0011575260432437062,0.0064897132106125355,0.03649895638227463,0.017986398190259933,0.007176065351814032,-0.02631918154656887,0.020871276035904884,0.05548354983329773,-0.00043535500299185514,-0.04710627719759941,0.03647468984127045,0.001099064596928656,-0.005204519722610712,0.034280870109796524,-0.00485659297555685,-0.023569516837596893,0.016249412670731544,0.006745628546923399,-0.04660883545875549,-0.027306441217660904,-0.010029955767095089,0.010348910465836525,0.11233825981616974,0.05142969265580177,0.07242489606142044,0.015538344159722328,-0.009135170839726925,-0.07221017777919769,-0.014110063202679157,-0.015482868999242783,-0.029398951679468155,-0.04373292624950409,-0.00170889962464571,-0.04244191199541092,0.041389334946870804,0.01278664730489254,0.035733114928007126,0.00542891351506114,-0.017307886853814125,-0.006006490904837847,-0.035390861332416534,0.023843077942728996,-0.005936101078987122,0.06922175735235214,0.008244697004556656,0.019802574068307877,0.0041034710593521595,0.0373937152326107,0.0021637652534991503,-0.025158986449241638,0.00836049485951662,-0.008007625117897987,-0.03429780527949333,0.10185721516609192,-0.001069369725883007,-0.03763214871287346,-0.006196421105414629,-0.02320428192615509,0.003865254810079932,0.00969811249524355,0.05477600917220116,0.015702562406659126,0.035538725554943085,-0.0017121962737292051,-0.028794502839446068,0.002365550259128213,-0.042542099952697754,-0.01649590954184532,-0.04068309813737869,0.06348695605993271,-0.020876985043287277,0.0025635501369833946,-0.001957209315150976,-0.021266652271151543,0.011457439512014389,-0.021307075396180153,-0.052493639290332794,-0.021568266674876213,-0.06055549159646034,-0.022578183561563492,-0.04233743995428085,-0.013766112737357616,0.027127163484692574,0.047741055488586426,0.03858828544616699,0.023336287587881088,0.009423923678696156,-0.03273221477866173,-0.031402286142110825,0.03736406937241554,-0.0474688895046711,-0.027005523443222046,0.01553112082183361,-0.05076010525226593,0.06674642860889435,0.014852928929030895,0.000982428202405572,0.006623942870646715,0.0037924961652606726,0.05561688542366028,0.044498708099126816,-0.02613416500389576,-0.038135286420583725,-0.000945223611779511,-0.06349491328001022,-0.006205716170370579,0.0012019169516861439,-0.01818714290857315,0.007343343924731016,0.02161296457052231,-0.09545473009347916,-0.011245355010032654,0.016805186867713928,0.03642730042338371,0.00958434771746397,-0.02244614250957966,-0.020143898203969002,0.005611216649413109,-0.028018580749630928,0.0047051263973116875,-0.09479530155658722,-0.04359345883131027,0.012432754971086979,-0.03749634325504303,0.06452608853578568,-0.11633364111185074,-0.07426329702138901,0.05352615937590599,0.04203048720955849,-0.025878654792904854,-0.010729506611824036,-0.030485330149531364,0.016261644661426544,-0.017302241176366806,-0.006690317299216986,-0.06029985100030899,-0.020840046927332878,0.03362305089831352,0.02113121561706066,0.038705773651599884,-0.02114393562078476,-0.03928563371300697,0.00814788043498993,0.038275182247161865,0.008417133241891861,-0.026265323162078857,-0.01504224818199873,-0.013436551205813885,-0.0008706885855644941,0.009856213815510273,0.010701088234782219,-0.05128098651766777,0.02768423594534397,-0.0021559603046625853,-0.049896489828825,-0.024526245892047882,-0.03434004634618759,-0.0015724501572549343,-0.06422419846057892,0.02710563689470291,-0.015293467789888382,-0.019108053296804428,-0.0122885312885046,-0.004899131134152412,-0.00950008723884821,0.054980307817459106,0.02660808339715004,0.0036909435875713825,0.0006512690451927483,-0.07400301098823547,0.05413069948554039,0.033854685723781586,-0.018799422308802605,-0.002022621687501669,0.04051465913653374,0.01938774436712265,-0.023589184507727623]
